"State","Year","Month","Period","Indicator","Data Value","Percent Complete","Percent Pending Investigation","State Name","Footnote","Footnote Symbol","Predicted Value"
"FL","2020","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,248","100","0.065790897","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,248"
"FL","2020","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,399","100","0.066949817","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,399"
"FL","2020","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.066236621","Florida","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"FL","2020","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,539","100","0.065264867","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,539"
"FL","2020","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.068283252","Florida","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"FL","2021","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,714","100","0.06678871","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,714"
"FL","2021","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,798","100","0.0696401","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,798"
"FL","2021","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,855","100","0.076912098","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,855"
"FL","2021","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,952","100","0.083454626","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,952"
"FL","2021","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,874","100","0.090624323","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,878"
"FL","2021","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,935","100","0.097266305","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,944"
"FL","2021","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,944","100","0.099584137","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,954"
"FL","2021","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,991","100","0.099335307","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","6,001"
"FL","2021","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,965","100","0.103702754","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,978"
"FL","2021","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","6,038","100","0.110017588","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","6,056"
"FL","2021","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","6,061","100","0.12349791","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","6,088"
"FL","2021","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","6,123","100","0.131784146","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","6,156"
"FL","2022","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","6,071","100","0.144280575","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","6,112"
"FL","2022","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","6,088","100","0.148759213","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","6,132"
"FL","2022","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","6,120","100","0.151459347","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","6,167"
"FL","2022","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,993","100","0.155149959","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","6,041"
"FL","2022","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,985","100","0.154530236","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","6,033"
"FL","2022","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,870","100","0.147952504","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,912"
"FL","2022","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,891","100","0.148655636","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,934"
"FL","2022","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,868","100","0.163791739","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,921"
"FL","2022","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,852","100","0.174193944","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,912"
"FL","2022","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,835","100","0.193636367","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,908"
"FL","2022","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,780","100","0.202658082","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,858"
"FL","2022","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,790","100","0.219709555","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,879"
"FL","2023","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,788","100","0.214171278","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,874"
"FL","2023","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,781","100","0.221987808","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,872"
"FL","2023","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,685","100","0.214110973","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,769"
"FL","2023","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,670","100","0.207892286","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,750"
"FL","2023","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,614","100","0.201282274","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,689"
"FL","2023","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,578","100","0.201550322","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,652"
"FL","2023","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,535","100","0.200282953","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,608"
"FL","2023","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,488","100","0.191510281","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,555"
"FL","2023","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,440","100","0.180670794","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,500"
"FL","2023","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,364","100","0.161426045","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,411"
"FL","2023","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","5,307","100","0.144962447","Florida","Numbers may differ from published reports using final data. See Technical Notes.","**","5,344"
